id,xpos,ypos
b_0,0.09014386637636299,0.032713303903438865
b_1,0.10152632668265962,0.04267814159094297
b_2,0.08472912672643435,0.044412345008875795
b_3,0.08223914241005113,0.04915100144186251
b_4,0.08898413155039724,0.0507949731075028
b_5,0.09714143810002474,0.052157218716834916
b_6,0.07981315278147395,0.05426512255222011
b_7,0.06571733692982529,0.010888177799843125
b_8,0.07693241988369706,0.013906208350814806
b_9,0.06870613835444789,0.019050513998964822
b_10,0.07562724085776072,0.021825684756203896
b_11,0.059966775212587205,0.028981332496002918
b_12,0.0631013369291999,0.03448943422308592
b_13,0.06977771205362919,0.035203312475284486
b_14,0.05351008961069406,0.03812294970501249
b_15,0.06927324266123576,0.04100208996602145
b_16,0.05759925611478938,0.0465081733787082
b_17,0.06505309367282402,0.04701220555988384
b_18,0.04762764746768651,0.05760137720704297
b_19,0.07756391165437188,0.058599595017763594
b_20,0.05690950101648692,0.06500227255547693
b_21,0.24244963758104512,0.07663537860933696
b_22,0.22849410809240903,0.07989191974005291
b_23,0.3652900496744174,0.11645615249551382
b_24,0.32160186391345896,0.11875603387709767
b_25,0.18123748762175296,0.07580713368083859
b_26,0.15236614721657563,0.08779615052131842
b_27,0.17057995130782216,0.09156574173350078
b_28,0.16113292088566855,0.09378117383537286
b_29,0.14611966203857366,0.1029583755571533
b_30,0.15159748628199796,0.11456257111695499
b_31,0.2608143852072767,0.06595267462395805
b_32,0.25447690364671854,0.06887067562857584
b_33,0.2636701017749932,0.0840870869907106
b_34,0.2596255791234927,0.08623306835274064
b_35,0.27173894167467627,0.09420041834323405
b_36,0.2657559369395606,0.0967182339578297
b_37,0.2629800939849311,0.09800724565272166
b_38,0.2764113554603894,0.1136745493401386
b_39,0.28554622553885883,0.1139882496694554
b_40,0.25293492090625225,0.11436589320336643
b_41,0.012530262053656465,0.09230323939679852
b_42,0.011668679777207785,0.09908173540096783
b_43,0.007158913305829644,0.10058264500305225
b_44,0.0030506502607641115,0.10116445276288279
b_45,0.016023073850418734,0.10540010264414124
b_46,0.012132101886193585,0.10621114999702468
b_47,0.0196314995472551,0.10961878511415245
b_48,0.23033826839585428,0.09378847458047472
b_49,0.1952633080271599,0.0949427486017848
b_50,0.19531650550377763,0.11758799430136921
b_51,0.22653055123440688,0.118861565564391
b_52,0.1989663392814436,0.12781379712745677
b_53,0.1940251564788556,0.12916732983264254
b_54,0.18989357793304115,0.1297210167292759
b_55,0.24186726578745069,0.1386811757288049
b_56,0.24478615618656407,0.14034958866386074
b_57,0.23872645392429923,0.14039088577767184
b_58,0.2850205798057885,0.13492575157544134
b_59,0.29796142103504025,0.13494103716408196
b_60,0.2835764197676803,0.1349600121114111
b_61,0.2878828945177536,0.13579118716377833
b_62,0.28171408774461004,0.13598426285660734
b_63,0.2793247616276081,0.13796972002792854
b_64,0.2763869093028565,0.1384200176475429
b_65,0.2510854781723189,0.13888019594702594
b_66,0.2839935662084288,0.13931603586799618
b_67,0.24783304829429242,0.14063133965184615
b_68,0.3609570262419392,0.12428632829489952
b_69,0.30753728049097356,0.1300901653443183
b_70,0.3528192627987346,0.13092663235087973
b_71,0.3603034186775218,0.14048903862396
b_72,0.3197908502733499,0.14737208283527647
b_73,0.3547191582108458,0.1626110261333934
b_74,0.34682014131417077,0.16511339919726972
b_75,0.33813557900481833,0.16745209284236962
b_76,0.33443234576794795,0.1731642547324058
b_77,0.32080151849789607,0.17612360914182276
b_78,0.26013822859546676,0.14501665779605977
b_79,0.2847757284508492,0.14660175591277347
b_80,0.29157957429777726,0.1536310735356826
b_81,0.28480017323204826,0.15979622850030523
b_82,0.2712121969611922,0.16180748409654824
b_83,0.295841502818614,0.16549081998553242
b_84,0.2583069859358714,0.16952606826984434
b_85,0.303947675794936,0.16980506296475745
b_86,0.2887385258137279,0.17195251072150206
b_87,0.26751916739475595,0.1853335413947403
b_88,0.2262838152021963,0.1438575526118662
b_89,0.21489010220667587,0.14572066270675066
b_90,0.2347191128102195,0.1463968309739911
b_91,0.21673200448634689,0.15865684047122985
b_92,0.2436711063206508,0.16009683217802365
b_93,0.1941493243932449,0.16387199761597332
b_94,0.22211331675427365,0.167456368349254
b_95,0.21023089682603974,0.17212964126297725
b_96,0.21893921217569587,0.1734741717033993
b_97,0.1913520151791607,0.17782252071568536
b_98,0.16236136631079653,0.14643153318835933
b_99,0.16882350110807243,0.1487555000869899
b_100,0.14861815181632804,0.15649989466580594
b_101,0.18571630999219582,0.15659020053317532
b_102,0.1555684417716694,0.15852695661916777
b_103,0.15337303098139046,0.16586952454603449
b_104,0.16728088825786153,0.1660088005506788
b_105,0.1587512643345806,0.18007812262703865
b_106,0.18533497601927132,0.18888157763914878
b_107,0.18280664357006424,0.21724384894363202
b_108,0.2578492229480866,0.18561387846335367
b_109,0.2502656546527295,0.18625239532649215
b_110,0.29587221344018605,0.1877534738272967
b_111,0.2779747167057132,0.19297503880972697
b_112,0.25238439441214905,0.1940736400602837
b_113,0.2952431510945136,0.1959822701078672
b_114,0.2692936562113452,0.19666809224573933
b_115,0.29587248131782745,0.197642581159583
b_116,0.2965524865980075,0.2000006248714176
b_117,0.2624542620557329,0.20106524623907907
b_118,0.3059151866500949,0.17958691095578413
b_119,0.3637309462505801,0.18208591147425057
b_120,0.34904239649518687,0.1824789160171863
b_121,0.32791725867784216,0.1847700181093971
b_122,0.31558780783950646,0.1856921376653784
b_123,0.33871179559222253,0.19349288155455344
b_124,0.3356402404759544,0.1965592257367929
b_125,0.3137704812117258,0.1980311638604255
b_126,0.34076168049205147,0.20031293846753628
b_127,0.31642654400251785,0.20427042310399676
b_128,0.2970654341709664,0.2015574029146517
b_129,0.25531148904855144,0.20241056222342163
b_130,0.2976745300840882,0.20363213154011478
b_131,0.2788492591131138,0.20430811416594924
b_132,0.298289443367843,0.20567297842660776
b_133,0.29889441232285896,0.207680821184279
b_134,0.2788678327705854,0.2076984963787131
b_135,0.2994945724399103,0.2096727041021984
b_136,0.263850429206291,0.21105068562189447
b_137,0.30006505431120145,0.21185333702127476
b_138,0.22976978322345498,0.17965299927948283
b_139,0.22017340288538254,0.18987008173084957
b_140,0.20990714250377382,0.19443685471258593
b_141,0.1913799577137936,0.19480625773066876
b_142,0.19015125743219402,0.20049398611032954
b_143,0.18849043775773594,0.2057449507981804
b_144,0.19303680831776965,0.2142846615520702
b_145,0.22684751358149163,0.21559886157382446
b_146,0.23402438685739596,0.23027347568455525
b_147,0.20997937117529572,0.23453386320693642
b_148,0.09493201643075888,0.05765310865360244
b_149,0.08664856481336408,0.05879190957567694
b_150,0.11002341566088375,0.05916833257692562
b_151,0.09178424769195506,0.06202634112538572
b_152,0.09616203460600398,0.06406657169978748
b_153,0.10838523550259883,0.06697884168792163
b_154,0.09157591008455124,0.06949685581224019
b_155,0.11400907197132709,0.07123962493817783
b_156,0.10978209670801188,0.07225600394723111
b_157,0.08324186751390598,0.0734928938104852
b_158,0.1067057109407903,0.07482818317913782
b_159,0.08957939643080597,0.07838597100059685
b_160,0.08210324865510561,0.08038136232783055
b_161,0.10324963439366303,0.08341701171459617
b_162,0.09780839597826216,0.09028596629746562
b_163,0.08139852478011066,0.09056628276001343
b_164,0.09627774042457503,0.09560096853948186
b_165,0.0989214756215035,0.09786162571069139
b_166,0.10461676972227282,0.09871059696507084
b_167,0.10105527687842215,0.09945217793399991
b_168,0.07464879650598079,0.07307949475172859
b_169,0.0414918973048401,0.0797130166119598
b_170,0.0475368110904986,0.08571018406528816
b_171,0.035102538894114674,0.09232856956910726
b_172,0.054451057949807376,0.09233010324294873
b_173,0.07592372914502567,0.10716438200661524
b_174,0.02815203145008443,0.1096926176072557
b_175,0.04138721713950473,0.1172268207622114
b_176,0.06066882009660716,0.12521968653757296
b_177,0.18396692711565266,0.11561895115799362
b_178,0.15849959521075171,0.1159445133395577
b_179,0.14298886864687396,0.11603895124025093
b_180,0.16617178553115725,0.11974255560478184
b_181,0.18215251256543508,0.12161933289209322
b_182,0.17951596104758552,0.13071217504458663
b_183,0.18598759047856736,0.13078237413791052
b_184,0.13711682977858008,0.1364306736486906
b_185,0.14779818932936103,0.14412760028662874
b_186,0.15610989703881858,0.14481208019194275
b_187,0.11175227370643157,0.10168771867395528
b_188,0.1084940674604666,0.10168869872513729
b_189,0.10547553943252733,0.12184872542518896
b_190,0.08452883309287146,0.13252318311374991
b_191,0.10281190859244718,0.13856081605766604
b_192,0.10118198423141869,0.14875531922175153
b_193,0.3701414378651288,0.10863580381341335
b_194,0.3776417506910594,0.11552970608712955
b_195,0.36956724075192177,0.1337205503248378
b_196,0.3830869280883631,0.13438065568113255
b_197,0.39105406235587314,0.1407832045672705
b_198,0.37679519672084805,0.14446817590903233
b_199,0.3964365095099347,0.14791783937026723
b_200,0.3828093161671282,0.15243968854730083
b_201,0.4011709682353696,0.15334188310245508
b_202,0.416278167684077,0.15518500007980493
b_203,0.41547557178036804,0.17313483397688853
b_204,0.42816347043491615,0.1858283772403668
b_205,0.41857757284739167,0.19604137497502422
b_206,0.43723293411949504,0.20092564891628367
b_207,0.4198007498362079,0.2163690711773326
b_208,0.37215165017028035,0.15740814253912555
b_209,0.38965548023347396,0.16068362704288416
b_210,0.4053568651794166,0.160773282121705
b_211,0.39963140134360897,0.16555759664845704
b_212,0.37751226876767785,0.16559112427347472
b_213,0.3962934828626727,0.16962190150173018
b_214,0.3842418198709907,0.17335633712489246
b_215,0.41063623735148974,0.1793570678609204
b_216,0.3900615809253118,0.18084339148779072
b_217,0.4061000829022079,0.18524145764431693
b_218,0.39753643716889214,0.19036021031750353
b_219,0.3697758703617085,0.19322581132096112
b_220,0.4055152109691118,0.20165985305076115
b_221,0.3663162560633917,0.203806670321447
b_222,0.4100415334885326,0.21095370459190874
b_223,0.37607081656720937,0.22366078464346606
b_224,0.370994997461807,0.2309774219216688
b_225,0.37775418148931356,0.23484408325852477
b_226,0.3982440648346869,0.23732314495694073
b_227,0.37635562921796634,0.23819094982213873
b_228,0.2975664519264915,0.212638564311906
b_229,0.30057031473543605,0.2134495572007507
b_230,0.3011918030835696,0.2154372159380733
b_231,0.3018641807598811,0.21765997372771365
b_232,0.3026508090822256,0.21987908863083103
b_233,0.30338486714640256,0.2219543037001028
b_234,0.30399876652733143,0.2239917882532146
b_235,0.30464368984718304,0.2259555983282016
b_236,0.27305520249414683,0.22631691674238244
b_237,0.29023112826365344,0.23572158203682594
b_238,0.24554076902968902,0.24637672041802308
b_239,0.21453758463964986,0.2570032157471948
b_240,0.2316009060884123,0.25836266534722413
b_241,0.21904730148921128,0.26679973578987953
b_242,0.20118162483992497,0.26776946422969966
b_243,0.22261707133128142,0.27284313328304177
b_244,0.1990952738087755,0.2811275309363608
b_245,0.22879060188666483,0.2838354287412579
b_246,0.20988296464279652,0.2860870644880875
b_247,0.20544455116573646,0.29003422925670125
b_248,0.18216693183502342,0.24630723057184942
b_249,0.1752192504734125,0.302062482839329
b_250,0.18677579910162323,0.30541540111050824
b_251,0.17922635934907785,0.3056430846691646
b_252,0.17309002213513025,0.30790162573061547
b_253,0.15717910399295115,0.31538424361419076
b_254,0.17984663446791072,0.319978645947935
b_255,0.15346527605784632,0.3216082453649925
b_256,0.14699814918398194,0.3241952416612882
b_257,0.14433858927964507,0.32925105071156324
b_258,0.3653987962982038,0.26318972798392876
b_259,0.36361094638540875,0.2673282573094999
b_260,0.35668232975115055,0.2711742606727627
b_261,0.32408241598111187,0.2716224896276688
b_262,0.3215519985452897,0.2751250603957798
b_263,0.36295054574300506,0.27554770928845107
b_264,0.33811982937409324,0.2791339975692255
b_265,0.32816220470780844,0.2977092600588077
b_266,0.3369909706994386,0.2998528577182885
b_267,0.3103276172589557,0.2999524229416875
b_268,0.29133719611727144,0.24496639274325333
b_269,0.295836278097732,0.25108129046520933
b_270,0.25604885928875015,0.25586033879843983
b_271,0.29949404009277114,0.265880176226414
b_272,0.26484237217345524,0.2677118178065934
b_273,0.27150457612710355,0.2715918017014558
b_274,0.2660477723681974,0.2757350779854028
b_275,0.25544283461376543,0.2821152205925854
b_276,0.27767437553500385,0.2831205780039202
b_277,0.2579564918247967,0.3258101706589227
b_278,0.19820887940253296,0.2902780996940888
b_279,0.23693218560628362,0.29195218486662367
b_280,0.23068265243346964,0.2950186321111282
b_281,0.20137039926199019,0.297657569128971
b_282,0.23669020775962574,0.30268279544067217
b_283,0.20505548358261103,0.30426425339686364
b_284,0.217380429177716,0.3095763625962448
b_285,0.24104708343521178,0.3145518370777674
b_286,0.22199255714630475,0.31865233560985207
b_287,0.2115663799077133,0.31997348027062544
b_288,0.3466040227042916,0.3085383888631764
b_289,0.3302134618099869,0.3130766996801041
b_290,0.3441831742038988,0.316697581266057
b_291,0.3374987663252742,0.3276214056183681
b_292,0.3147532869970857,0.3279673232231579
b_293,0.3622879357805362,0.32933678570138564
b_294,0.3427769428426498,0.331146939049466
b_295,0.3663045660657263,0.3314366035729592
b_296,0.3654759757621594,0.33484386204799466
b_297,0.3641180654938875,0.3383758991158905
b_298,0.19220574716731562,0.32438131050575564
b_299,0.23062360241225274,0.33289247177318265
b_300,0.21801096770246758,0.33465990795337625
b_301,0.22524512303151506,0.3347775844739782
b_302,0.22165180798169878,0.3402253132528245
b_303,0.19430918930603713,0.34131696363728076
b_304,0.23402571629801117,0.3515472367628892
b_305,0.20631190981777908,0.35414998246871277
b_306,0.18994130113170116,0.35781382790158067
b_307,0.19646852086813907,0.35965698297048104
b_308,0.32157944168472485,0.3544957482989985
b_309,0.3089926027501456,0.35497811855258266
b_310,0.3112564451370624,0.3584232186336312
b_311,0.3091944423233157,0.3591022358800296
b_312,0.3237120164544734,0.36264096295725257
b_313,0.32243438682555653,0.36585012872053735
b_314,0.3174699704922971,0.36590374792157976
b_315,0.349601225283197,0.36879118390079046
b_316,0.3212344332983665,0.37014474349406895
b_317,0.3168704804590209,0.37249420026991487
b_318,0.2896095602645058,0.3373759105156245
b_319,0.27851847483459646,0.3454453373047842
b_320,0.29588538973211576,0.3592024125789118
b_321,0.28345316498131545,0.3608904092135265
b_322,0.2966931613205699,0.3728644699893353
b_323,0.2879666526449983,0.3795687713925153
b_324,0.24713682266898518,0.39473608230025387
b_325,0.2618994375222403,0.4046712785954825
b_326,0.2502508774266666,0.4060115295073277
b_327,0.27761006005422145,0.40803009887118136
b_328,0.34678162596381246,0.21154263645041343
b_329,0.354610246110357,0.21204396061118902
b_330,0.3647003151895743,0.21539634550278838
b_331,0.3183513822993853,0.21612768721732395
b_332,0.355019323788771,0.21879443068724896
b_333,0.3343608053924175,0.22377185353607673
b_334,0.3258257025333272,0.22790293540598835
b_335,0.3366591006892041,0.23349551748362832
b_336,0.35489076066192893,0.2370651857383024
b_337,0.32842244594243986,0.23766707948135748
b_338,0.438805005396541,0.21803245995497123
b_339,0.4254501084276364,0.22675040672090435
b_340,0.43164917943035497,0.2366414433415813
b_341,0.43768505220019555,0.24243996462533704
b_342,0.41425535958768284,0.2473104834577267
b_343,0.44743101567753935,0.2560594355356184
b_344,0.42618742732449755,0.261660064608103
b_345,0.4164326131971568,0.2642993595397468
b_346,0.4516585899472185,0.2661181561209853
b_347,0.4373943785120675,0.275869361197092
b_348,0.31498410659257137,0.23812978434773827
b_349,0.3358658937786772,0.24520851538249758
b_350,0.351633775497182,0.24650012935210677
b_351,0.3655934463128746,0.2465849219732946
b_352,0.3500023593849694,0.24875899103252286
b_353,0.3642324424474538,0.2507767163220812
b_354,0.3210366383350019,0.2525370605386782
b_355,0.3630580988516325,0.2541289962763885
b_356,0.35896077110468194,0.2600403484272697
b_357,0.3455044883441268,0.2617324199278339
b_358,0.3755646136856445,0.24178742596130662
b_359,0.37168480757222244,0.24989149628885338
b_360,0.3958331977256994,0.25373965153574096
b_361,0.36950688358792655,0.25575241709841035
b_362,0.384325311116567,0.2581473160713728
b_363,0.36811004282482385,0.26089038280373733
b_364,0.390589258671246,0.26260681572538475
b_365,0.39905168304612126,0.2651567244804265
b_366,0.4087909564874793,0.26663322327438504
b_367,0.40435363579160605,0.26735170513262324
b_368,0.4768274677149187,0.2803400083204815
b_369,0.4820163002855606,0.2809239639398405
b_370,0.45412679087070434,0.2832246576950576
b_371,0.46681909351573053,0.29061497040229173
b_372,0.4843327031613363,0.30655122413158453
b_373,0.4545439194700108,0.31475855364739763
b_374,0.4902548703522677,0.31633373505590856
b_375,0.46105425841202163,0.3254090117349826
b_376,0.4731577825954175,0.33773656682515996
b_377,0.5198601249010011,0.3396955225473695
b_378,0.41712712905939653,0.278486918057879
b_379,0.44135807745538025,0.2858911385200655
b_380,0.43161727640546393,0.289604219425068
b_381,0.41921294874344905,0.29182247805282185
b_382,0.4502379844214557,0.2921060686249546
b_383,0.43615660450327054,0.29523539511884883
b_384,0.4173655931269103,0.32451586068316585
b_385,0.44552359560624566,0.32956134723334474
b_386,0.44312023075990997,0.3433783180604507
b_387,0.43268267031997026,0.353177470167086
b_388,0.39521289018805117,0.2677234412900281
b_389,0.38671620822837066,0.26835465645200707
b_390,0.3817789627274767,0.2756588771890103
b_391,0.39157768808313764,0.28285520166453665
b_392,0.38101485668953405,0.2878456740348207
b_393,0.37561735708932054,0.2946037332653499
b_394,0.3989447615208868,0.29958468587956827
b_395,0.3726433102289776,0.30663879833157914
b_396,0.40725643945922685,0.32913820861797144
b_397,0.3718622381282534,0.3511783862225318
b_398,0.3627507272725146,0.3415943679394735
b_399,0.3097982876386021,0.3465468099379804
b_400,0.31823636275065126,0.34712426335703184
b_401,0.3582133765502334,0.34826582525287786
b_402,0.31992869658291195,0.34902178587399896
b_403,0.35439364843910304,0.3497783340815234
b_404,0.3210052490632934,0.35044496534038966
b_405,0.3221640925281526,0.35185759921006926
b_406,0.31301104726460177,0.3520529406909771
b_407,0.3171861112614017,0.3541514071639953
b_408,0.35325433925401867,0.37407505958185167
b_409,0.31494215185661995,0.374880326596457
b_410,0.35858089881222516,0.375801127667131
b_411,0.3609397748437455,0.38232372613237964
b_412,0.3579084478464782,0.3918992795309984
b_413,0.3279019916198813,0.39601146789740327
b_414,0.3167128182798782,0.4219584233446496
b_415,0.3475722301923755,0.423779188642387
b_416,0.31134351660541243,0.42423350194166015
b_417,0.34894335476735266,0.4278632552170099
b_418,0.3755045930700487,0.3809234052072861
b_419,0.4024352602580367,0.3998907383362637
b_420,0.38865561284647593,0.4089578836683185
b_421,0.38152837567465886,0.41230326586580557
b_422,0.3711107291934018,0.42563617089914707
b_423,0.39422166786203544,0.42677677278256076
b_424,0.36654280439441017,0.42748603252397244
b_425,0.3870357922821526,0.42768255928978294
b_426,0.37708704629152945,0.4327398207345712
b_427,0.3890022721201086,0.4338903652723025
b_428,0.5376751788641815,0.32401378577120915
b_429,0.5504940410621784,0.3458470068906011
b_430,0.5471465213306262,0.3512541492694972
b_431,0.5546011451968546,0.35449439808177885
b_432,0.5451670566454345,0.3556271536562696
b_433,0.600959085552619,0.3586670858000239
b_434,0.560826745319153,0.36042688438789505
b_435,0.5800383901498634,0.36291304136382896
b_436,0.5523194359047532,0.3639564396817764
b_437,0.559078757978495,0.366713643698493
b_438,0.4550553337763108,0.34144341508901993
b_439,0.5206376684258192,0.34850038731189614
b_440,0.5233305378534636,0.3612626757734767
b_441,0.4747801145376475,0.36719652468366654
b_442,0.5229068117068303,0.3761371704046357
b_443,0.5052160798909571,0.38681424134403325
b_444,0.4792137748190894,0.39742489626648936
b_445,0.5046551012960122,0.4124774807588948
b_446,0.4796244793957661,0.4129533813339303
b_447,0.5168524588698098,0.41732780708214606
b_448,0.5314595820929041,0.36833488511692014
b_449,0.5775942821414278,0.368814595919484
b_450,0.6011032078931907,0.37247879250231936
b_451,0.5682323037022541,0.3729251877447285
b_452,0.5705282034771233,0.37997581952134035
b_453,0.5265711213537818,0.3804391775162759
b_454,0.5455010125944623,0.38140441686509613
b_455,0.5680636296765269,0.3820070041442238
b_456,0.5785211022741078,0.3833681991694228
b_457,0.7971480075060752,0.4696185063229591
b_458,0.8261385279477821,0.48262438858367684
b_459,0.8196365632460225,0.5171375659267151
b_460,0.909083359216005,0.5779643471422408
b_461,0.9949943699278306,0.5601539480288706
b_462,0.9592021072975636,0.5763514023015746
b_463,0.9803793336251049,0.5582361650807719
b_464,0.7758327794633838,0.4952632862082746
b_465,0.7769844177027382,0.49532033783642593
b_466,0.7782071880157149,0.4953809133226028
b_467,0.7793859752223058,0.49543930989935414
b_468,0.7805406058017804,0.49549650978135457
b_469,0.7817300239735144,0.49555543302021277
b_470,0.782838895611577,0.4956103660258633
b_471,0.7839763271435484,0.4956667138811877
b_472,0.7851742842029598,0.4957260601463904
b_473,0.7864151054191562,0.4957875298875292
b_474,0.8073790747696334,0.49683837634795924
b_475,0.7952237377887024,0.5015468247610164
b_476,0.8165773462310956,0.517230648137926
b_477,0.8086259282028336,0.5216871098052541
b_478,0.816181322822707,0.5500224892240355
b_479,0.7876105731035888,0.4958467528326206
b_480,0.788799686088246,0.49590566097819855
b_481,0.7899883742718856,0.4959645480774574
b_482,0.784392487605614,0.5297823114729805
b_483,0.7792385803638676,0.7862196085212628
b_484,0.8221772829922317,0.5213329418129281
b_485,0.8362570937475544,0.5217695096324158
b_486,0.8539445528518288,0.5972793317838418
b_487,0.8513569687069691,0.626487131574444
b_488,0.8218282638321154,0.6581178263189156
b_489,0.8699222318107395,0.590919409001781
b_490,0.8876656204499479,0.6675730042810588
b_491,0.8857387185319872,0.6798934367413332
b_492,0.8739106645002648,0.7716123551103584
b_493,0.8719485408131832,0.78383617374373
